2009-10-16, 9.31261, -22.9794
2009-10-19, 9.6484, -22.3428
2009-10-20, 10.6418, -22.7531
2009-10-21, 11.0232, -23.4462
2009-10-22, 11.355, -22.6682
2009-10-23, 10.9505, -23.5523
2009-10-26, 10.6443, -24.3799
2009-10-27, 9.96243, -24.7265
2009-10-28, 8.90631, -26.1482
2009-10-29, 9.85557, -24.5638
2009-10-30, 8.28199, -26.7494
2009-11-02, 8.45774, -26.2119
2009-11-03, 8.46062, -25.9784
2009-11-04, 8.62028, -25.7875
2009-11-05, 9.33503, -24.4223
2009-11-06, 9.31111, -24.2243
2009-11-09, 10.5714, -22.4984
2009-11-10, 10.751, -22.4843
2009-11-11, 10.9892, -22.0882
2009-11-12, 10.6915, -22.8804
2009-11-13, 10.9409, -22.4631
2009-11-16, 11.3378, -21.3384
2009-11-17, 11.3587, -21.2465
2009-11-18, 11.2447, -21.296
2009-11-19, 10.2895, -22.3216
2009-11-20, 10.0511, -22.5975
2009-11-23, 10.9592, -21.6143
2009-11-24, 10.7562, -21.494
2009-11-25, 10.6439, -21.2182
2009-11-27, 9.84946, -22.4984
2009-11-30, 10.0685, -22.2367
2009-12-01, 9.71298, -21.2748
2009-12-02, 9.57288, -21.3101
2009-12-03, 9.42361, -21.9255
2009-12-04, 9.23777, -21.4799
